185	Collected Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Collected Inc	Pittsburgh, PA 15201	Midwest	www.collected.io		$50,000	2	Early Stage	Software	Collected Inc. is a provider of intelligent authoring technology.	Innovation Works Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Innovation Works Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
186	CommercialTribe Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=CommercialTribe Inc	Lafayette, CO 80026	Colorado	www.commercialtribe.com		$3,200,000	1	Early Stage	Software	CommercialTribe, Inc. is cloud-based social sales learning platform company	Access Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Access Venture Partners&Drill=2014-2	Boulder Ventures, Ltd.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Boulder Ventures, Ltd.&Drill=2014-2	Grotech Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Grotech Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
187	Compare Metrics Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Compare Metrics Inc	Austin, TX 78758	Texas	www.comparemetrics.com		$3,800,000	2	Early Stage	Software	Compare Metrics Inc is an adaptive commerce provider.	Allegro Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Allegro Venture Partners&Drill=2014-2	Austin Ventures LP	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Austin Ventures LP&Drill=2014-2	Capital Factory	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Capital Factory&Drill=2014-2	Contour Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Contour Venture Partners&Drill=2014-2	Floodgate Fund, L.P.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Floodgate Fund, L.P.&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
188	Complexa Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Complexa Inc	Pittsburgh, PA 15203	Midwest	www.complexarx.com		$13,366,000	7	Early Stage	Biotechnology	Complexa Inc is a United States-based biopharmaceutical company.	Jafco Co Ltd	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Jafco Co Ltd&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
189	Concepea	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Concepea	Pittsburgh, PA 15202	Midwest	unknown		$100,000	1	Startup/Seed	Other	Provides products and services.	Innovation Works Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Innovation Works Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
190	Concept3d Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Concept3d Inc	Boulder, CO 80302	Colorado	www.concept3d.com		$1,250,000	2	Later Stage	Software	Concept3D Inc (Concept3D) is a software and services company.	Lacuna LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Lacuna LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
191	Concurrent Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Concurrent Inc	San Francisco, CA 94103	Silicon Valley	www.concurrentinc.com		$10,000,000	3	Expansion	Software	Concurrent, Inc. is a provider of application infrastructure.	Bain Capital Venture Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Bain Capital Venture Partners LLC&Drill=2014-2	Rembrandt Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Rembrandt Venture Partners&Drill=2014-2	True Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=True Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
192	Connectivity Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Connectivity Inc	Burbank, CA 91503	LA/Orange County	www.connectivity.com		$6,349,700	1	Early Stage	Software	Connectivity, Inc. is a United States-based technology company.	Double M Partners, L.P.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Double M Partners, L.P.&Drill=2014-2	Greycroft Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Greycroft Partners LLC&Drill=2014-2	RINCON VENTURE PARTNERS L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=RINCON VENTURE PARTNERS L P&Drill=2014-2	TenOneTen Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=TenOneTen Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
193	Consumers United Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Consumers United Inc	Boston, MA 02116	New England	www.consumerunited.com		$14,000,000	7	Expansion	Media and Entertainment	Consumers United, Inc. is an online community platform operator.	Five Elms Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Five Elms Capital&Drill=2014-2	Spark Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Spark Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
194	Context Relevant Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Context Relevant Inc	Seattle, WA 98101	Northwest	www.contextrelevant.com		$21,000,000	3	Early Stage	Software	Context Relevant, Inc. develops Big Data modeling and analytics software.	Formation 8 Partners LP	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Formation 8 Partners LP&Drill=2014-2	Madrona Venture Group LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Madrona Venture Group LLC&Drill=2014-2	Vulcan Capital Group Llc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Vulcan Capital Group Llc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
195	Contextlogic Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Contextlogic Inc	San Francisco, CA 94111	Silicon Valley	www.wish.com		$49,999,800	3	Expansion	Software	Contextlogic Inc operates a mobile commerce platform.	Formation 8 Partners LP	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Formation 8 Partners LP&Drill=2014-2	Founders Fund, The	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Founders Fund, The&Drill=2014-2	GGV Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=GGV Capital&Drill=2014-2	Legend Capital Co Ltd	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Legend Capital Co Ltd&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
196	Convergent Dental Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Convergent Dental Inc	Natick, MA 01760	New England	www.convergentdental.com/		$2,527,000	5	Early Stage	Medical Devices and Equipment	Convergent Dental, Inc. is a dental equipment and technology company.	Long River Capital Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Long River Capital Partners LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
197	CoPatient Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=CoPatient Inc	Portland, OR 97207	Northwest	www.copatient.com		$3,600,000	1	Early Stage	Healthcare Services	Audits and appeals medical bills for individuals and their employers.	Point 406 Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Point 406 Ventures LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
198	CoreOS Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=CoreOS Inc	San Francisco, CA 94110	Silicon Valley	www.coreos.com		$8,000,100	1	Early Stage	Software	Provides a server operating system for running various servers themselves.	Fuel Capital Management Company LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Fuel Capital Management Company LLC&Drill=2014-2	Kleiner Perkins Caufield & Byers LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Kleiner Perkins Caufield & Byers LLC&Drill=2014-2	Sequoia Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sequoia Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
199	Counsyl Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Counsyl Inc	South San Francisco, CA 94080	Silicon Valley	www.counsyl.com		$27,999,900	3	Expansion	Biotechnology	Counsyl Inc gives people access to vital information about their bodies.	Felicis Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Felicis Ventures LLC&Drill=2014-2	Rosemont Seneca Technology Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Rosemont Seneca Technology Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
200	CounterTack Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=CounterTack Inc	Waltham, MA 02451	New England	www.countertack.com		$5,549,000	5	Later Stage	Software	CounterTack Inc delivers real-time endpoint threat detection.	FAIRHAVEN CAPITAL PARTNERS L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=FAIRHAVEN CAPITAL PARTNERS L P&Drill=2014-2	Razors Edge Management LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Razors Edge Management LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
201	Cover Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Cover Inc	New York, NY 10001	NY Metro	www.paywithcover.com		$5,500,000	2	Early Stage	Software	Provides products and services.	Lerer Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Lerer Ventures&Drill=2014-2	OReilly AlphaTech Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=OReilly AlphaTech Ventures LLC&Drill=2014-2	Spark Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Spark Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
202	Crittercism Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Crittercism Inc	San Francisco, CA 94102	Silicon Valley	www.crittercism.com		$30,000,000	4	Expansion	Software	Provides mobile application performance management (APM) solution.	InterWest Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=InterWest Partners LLC&Drill=2014-2	Scale Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Scale Venture Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
203	CRO Analytics LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=CRO Analytics LLC	New Hope, PA 18938	Philadelphia Metro	www.croanalytics.com		$150,000	1	Early Stage	Biotechnology	Provides performance data collection, reporting, and consulting services.	Ben Franklin Technology Partners Southeastern PA	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Ben Franklin Technology Partners Southeastern PA&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
204	Cross Campus Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Cross Campus Inc	Santa Monica, CA 90401	LA/Orange County	www.crosscamp.us		$240,000	1	Early Stage	Financial Services	Operates a collaborative, on-demand work space and business event venue.	Pasadena Angels, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Pasadena Angels, Inc.&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
205	Crowd Computing Systems Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Crowd Computing Systems Inc	New York, NY 10022	NY Metro	www.workfusion.com		$15,100,000	3	Early Stage	Software	Provides an enterprise software-as-a-service crowd computing platform.	Greycroft Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Greycroft Partners LLC&Drill=2014-2	iNovia Capital Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=iNovia Capital Inc&Drill=2014-2	Mohr Davidow Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Mohr Davidow Ventures&Drill=2014-2	ru-Net Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=ru-Net Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
206	Crowdability Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Crowdability Inc	New York, NY 10001	NY Metro	www.crowdability.com		$1,000,000	1	Early Stage	Media and Entertainment	Provides education and research service.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
207	Crowdmed Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Crowdmed Inc	San Francisco, CA 94101	Silicon Valley	www.crowdmed.com		$0	2	Early Stage	Media and Entertainment	CrowdMed, Inc. provides a crowdsourced medical diagnosis platform.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
208	Crowdrise Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Crowdrise Inc	Royal Oak, MI 48067	Midwest	www.crowdrise.com		$22,999,800	1	Expansion	Media and Entertainment	Offers a crowd-funding platform to raise support for charitable causes.	Creative Artists Agency Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Creative Artists Agency Inc&Drill=2014-2	Index Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Index Ventures&Drill=2014-2	Spark Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Spark Capital&Drill=2014-2	Union Square Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Union Square Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
209	Crowdtilt Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Crowdtilt Inc	San Francisco, CA 94107	Silicon Valley	www.crowdtilt.com		$0	4	Early Stage	Media and Entertainment	Crowdtilt, Inc. allows groups to pool funds online.	Felicis Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Felicis Ventures LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
210	CrowdTwist, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=CrowdTwist, Inc.	New York, NY 10010	NY Metro	www.crowdtwist.com		$9,000,000	2	Expansion	Software	CrowdTwist, Inc. operates as a rewards platform company.	FAIRHAVEN CAPITAL PARTNERS L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=FAIRHAVEN CAPITAL PARTNERS L P&Drill=2014-2	Softbank Capital Partners L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Softbank Capital Partners L P&Drill=2014-2	StarVest Partners LP	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=StarVest Partners LP&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
211	Crown Bioscience Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Crown Bioscience Inc	Santa Clara, CA 95054	Silicon Valley	www.crownbio.com		$26,550,000	8	Later Stage	Biotechnology	Crown Bioscience Inc. provides contract research service.	Lilly Asian Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Lilly Asian Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
212	Csa Medical Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Csa Medical Inc	Timonium, MD 21093	DC/Metroplex	www.csamedical.com		$2,000	6	Later Stage	Medical Devices and Equipment	CSA Medical, Inc. provides spray cryotherapy medical device solutions.	Intersouth Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Intersouth Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
213	Curalate Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Curalate Inc	Philadelphia, PA 19103	Philadelphia Metro	www.curalate.com		$8,609,200	5	Early Stage	IT Services	Provides monitoring, analytics, and brand intelligence platform.	First Round Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=First Round Capital&Drill=2014-2	MentorTech Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=MentorTech Ventures LLC&Drill=2014-2	New Enterprise Associates, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=New Enterprise Associates, Inc.&Drill=2014-2	RSE Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=RSE Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
