159	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4217/location-Hunter-Great_Lakes-Hawks_Nest
160	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6152/location-Hunter-Great_Lakes-Hawks_Nest
161	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13730/location-Hunter-Port_Stephens-Karuah
162	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13550/location-Hunter-Cessnock-Kearsley
163	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14495/location-Hunter-Cessnock-Kurri_Kurri
164	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/11766/location-Hunter-Lake_Macquarie-Lake_Macquarie
165	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/11775/location-Hunter-Lake_Macquarie-Lake_Macquarie
166	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4674/location-Hunter-Lake_Macquarie-Lake_Macquarie
167	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5636/location-Hunter-Lake_Macquarie-Lake_Macquarie
168	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6324/location-Hunter-Lake_Macquarie-Lake_Macquarie
169	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/11741/location-Hunter-Port_Stephens-Lemon_Tree_Passage
170	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14271/location-Hunter-Port_Stephens-Lemon_Tree_Passage
171	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14670/location-Hunter-Port_Stephens-Lemon_Tree_Passage
