Mobile Name	url	url	wallpapers	ringtones	size
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3169/sony-ericsson/sony-ericsson-naite/	http://www.zedge.net/wallpapers/3169/sony-ericsson-naite-wallpapers/	http://www.zedge.net/themes/3169/sony-ericsson-naite-themes/	108 x 47 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3156/sony-ericsson/sony-ericsson-satio/	http://www.zedge.net/wallpapers/3156/sony-ericsson-satio-wallpapers/	http://www.zedge.net/themes/3156/sony-ericsson-satio-themes/	112 x 55 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3140/sony-ericsson/sony-ericsson-yari/	http://www.zedge.net/wallpapers/3140/sony-ericsson-yari-wallpapers/	http://www.zedge.net/themes/3140/sony-ericsson-yari-themes/	100 x 48 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3139/sony-ericsson/sony-ericsson-aino/	http://www.zedge.net/wallpapers/3139/sony-ericsson-aino-wallpapers/	http://www.zedge.net/themes/3139/sony-ericsson-aino-themes/	104 x 50 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3122/sony-ericsson/sony-ericsson-w595s/	http://www.zedge.net/wallpapers/3122/sony-ericsson-w595s-wallpapers/	http://www.zedge.net/themes/3122/sony-ericsson-w595s-themes/	100 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3115/sony-ericsson/sony-ericsson-w518a/	http://www.zedge.net/wallpapers/3115/sony-ericsson-w518a-wallpapers/	http://www.zedge.net/themes/3115/sony-ericsson-w518a-themes/	93 x 50 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3101/sony-ericsson/sony-ericsson-cs8/	http://www.zedge.net/wallpapers/3101/sony-ericsson-cs8-wallpapers/	http://www.zedge.net/ringtones/3101/sony-ericsson-cs8-ringtones/	0 x 0 x 0 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3082/sony-ericsson/sony-ericsson-w205/	http://www.zedge.net/wallpapers/3082/sony-ericsson-w205-wallpapers/	http://www.zedge.net/themes/3082/sony-ericsson-w205-themes/	92 x 47 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3081/sony-ericsson/sony-ericsson-s312/	http://www.zedge.net/wallpapers/3081/sony-ericsson-s312-wallpapers/	http://www.zedge.net/ringtones/3081/sony-ericsson-s312-ringtones/	100 x 46 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-3028/sony-ericsson/sony-ericsson-t707/	http://www.zedge.net/wallpapers/3028/sony-ericsson-t707-wallpapers/	http://www.zedge.net/themes/3028/sony-ericsson-t707-themes/	93 x 50 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2972/sony-ericsson/sony-ericsson-w580i/	http://www.zedge.net/wallpapers/2972/sony-ericsson-w580i-wallpapers/	http://www.zedge.net/themes/2972/sony-ericsson-w580i-themes/	99 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2861/sony-ericsson/sony-ericsson-w995/	http://www.zedge.net/wallpapers/2861/sony-ericsson-w995-wallpapers/	http://www.zedge.net/themes/2861/sony-ericsson-w995-themes/	97 x 49 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2860/sony-ericsson/sony-ericsson-idou/	http://www.zedge.net/wallpapers/2860/sony-ericsson-idou-wallpapers/	http://www.zedge.net/themes/2860/sony-ericsson-idou-themes/	111 x 54 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2841/sony-ericsson/sony-ericsson-c903/	http://www.zedge.net/wallpapers/2841/sony-ericsson-c903-wallpapers/	http://www.zedge.net/themes/2841/sony-ericsson-c903-themes/	97 x 49 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2840/sony-ericsson/sony-ericsson-w395/	http://www.zedge.net/wallpapers/2840/sony-ericsson-w395-wallpapers/	http://www.zedge.net/themes/2840/sony-ericsson-w395-themes/	96 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2839/sony-ericsson/sony-ericsson-c901/	http://www.zedge.net/wallpapers/2839/sony-ericsson-c901-wallpapers/	http://www.zedge.net/themes/2839/sony-ericsson-c901-themes/	105 x 45 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2785/sony-ericsson/sony-ericsson-w715/	http://www.zedge.net/wallpapers/2785/sony-ericsson-w715-wallpapers/	http://www.zedge.net/themes/2785/sony-ericsson-w715-themes/	95 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2784/sony-ericsson/sony-ericsson-w508/	http://www.zedge.net/wallpapers/2784/sony-ericsson-w508-wallpapers/	http://www.zedge.net/themes/2784/sony-ericsson-w508-themes/	93 x 50 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2783/sony-ericsson/sony-ericsson-c510/	http://www.zedge.net/wallpapers/2783/sony-ericsson-c510-wallpapers/	http://www.zedge.net/themes/2783/sony-ericsson-c510-themes/	107 x 47 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2782/sony-ericsson/sony-ericsson-w508a/	http://www.zedge.net/wallpapers/2782/sony-ericsson-w508a-wallpapers/	http://www.zedge.net/themes/2782/sony-ericsson-w508a-themes/	93 x 50 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2672/sony-ericsson/sony-ericsson-s500i/	http://www.zedge.net/wallpapers/2672/sony-ericsson-s500i-wallpapers/	http://www.zedge.net/themes/2672/sony-ericsson-s500i-themes/	99 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2645/sony-ericsson/sony-ericsson-so903itv-bravia/	http://www.zedge.net/wallpapers/2645/sony-ericsson-so903itv-bravia-wallpapers/	http://www.zedge.net/ringtones/2645/sony-ericsson-so903itv-bravia-ringtones/	111 x 50 x 19 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2622/sony-ericsson/sony-ericsson-w705/	http://www.zedge.net/wallpapers/2622/sony-ericsson-w705-wallpapers/	http://www.zedge.net/themes/2622/sony-ericsson-w705-themes/	95 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2597/sony-ericsson/sony-ericsson-g705u/	http://www.zedge.net/wallpapers/2597/sony-ericsson-g705u-wallpapers/	http://www.zedge.net/themes/2597/sony-ericsson-g705u-themes/	95 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2312/sony-ericsson/sony-ericsson-w980i/	http://www.zedge.net/wallpapers/2312/sony-ericsson-w980i-wallpapers/	http://www.zedge.net/themes/2312/sony-ericsson-w980i-themes/	92 x 46 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2254/sony-ericsson/sony-ericsson-w902/	http://www.zedge.net/wallpapers/2254/sony-ericsson-w902-wallpapers/	http://www.zedge.net/themes/2254/sony-ericsson-w902-themes/	110 x 49 x 11 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2253/sony-ericsson/sony-ericsson-w595/	http://www.zedge.net/wallpapers/2253/sony-ericsson-w595-wallpapers/	http://www.zedge.net/themes/2253/sony-ericsson-w595-themes/	100 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2252/sony-ericsson/sony-ericsson-w302/	http://www.zedge.net/wallpapers/2252/sony-ericsson-w302-wallpapers/	http://www.zedge.net/ringtones/2252/sony-ericsson-w302-ringtones/	100 x 46 x 10 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2251/sony-ericsson/sony-ericsson-t700/	http://www.zedge.net/wallpapers/2251/sony-ericsson-t700-wallpapers/	http://www.zedge.net/themes/2251/sony-ericsson-t700-themes/	104 x 48 x 10 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2250/sony-ericsson/sony-ericsson-s302/	http://www.zedge.net/wallpapers/2250/sony-ericsson-s302-wallpapers/	http://www.zedge.net/ringtones/2250/sony-ericsson-s302-ringtones/	101 x 46 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2249/sony-ericsson/sony-ericsson-k330/	http://www.zedge.net/wallpapers/2249/sony-ericsson-k330-wallpapers/	http://www.zedge.net/ringtones/2249/sony-ericsson-k330-ringtones/	100 x 45 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2248/sony-ericsson/sony-ericsson-j132/	http://www.zedge.net/wallpapers/2248/sony-ericsson-j132-wallpapers/	http://www.zedge.net/ringtones/2248/sony-ericsson-j132-ringtones/	103 x 45 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2247/sony-ericsson/sony-ericsson-g705/	http://www.zedge.net/wallpapers/2247/sony-ericsson-g705-wallpapers/	http://www.zedge.net/themes/2247/sony-ericsson-g705-themes/	95 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2246/sony-ericsson/sony-ericsson-g700-business-edition/	http://www.zedge.net/wallpapers/2246/sony-ericsson-g700-business-edition-wallpapers/	http://www.zedge.net/themes/2246/sony-ericsson-g700-business-edition-themes/	106 x 49 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2245/sony-ericsson/sony-ericsson-f305/	http://www.zedge.net/wallpapers/2245/sony-ericsson-f305-wallpapers/	http://www.zedge.net/ringtones/2245/sony-ericsson-f305-ringtones/	96 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2244/sony-ericsson/sony-ericsson-c905/	http://www.zedge.net/wallpapers/2244/sony-ericsson-c905-wallpapers/	http://www.zedge.net/themes/2244/sony-ericsson-c905-themes/	104 x 49 x 18 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2153/sony-ericsson/sony-ericsson-tm506/	http://www.zedge.net/wallpapers/2153/sony-ericsson-tm506-wallpapers/	http://www.zedge.net/themes/2153/sony-ericsson-tm506-themes/	94 x 48 x 18 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2140/sony-ericsson/sony-ericsson-w880i/	http://www.zedge.net/wallpapers/2140/sony-ericsson-w880i-wallpapers/	http://www.zedge.net/themes/2140/sony-ericsson-w880i-themes/	103 x 46 x 9 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2139/sony-ericsson/sony-ericsson-k510i/	http://www.zedge.net/wallpapers/2139/sony-ericsson-k510i-wallpapers/	http://www.zedge.net/themes/2139/sony-ericsson-k510i-themes/	101 x 44 x 17 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-2130/sony-ericsson/sony-ericsson-z750a/	http://www.zedge.net/wallpapers/2130/sony-ericsson-z750a-wallpapers/	http://www.zedge.net/themes/2130/sony-ericsson-z750a-themes/	97 x 49 x 20 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1983/sony-ericsson/sony-ericsson-c702/	http://www.zedge.net/wallpapers/1983/sony-ericsson-c702-wallpapers/	http://www.zedge.net/themes/1983/sony-ericsson-c702-themes/	106 x 48 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1982/sony-ericsson/sony-ericsson-c902/	http://www.zedge.net/wallpapers/1982/sony-ericsson-c902-wallpapers/	http://www.zedge.net/themes/1982/sony-ericsson-c902-themes/	108 x 49 x 10 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1981/sony-ericsson/sony-ericsson-g502/	http://www.zedge.net/wallpapers/1981/sony-ericsson-g502-wallpapers/	http://www.zedge.net/themes/1981/sony-ericsson-g502-themes/	103 x 46 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1980/sony-ericsson/sony-ericsson-g700/	http://www.zedge.net/wallpapers/1980/sony-ericsson-g700-wallpapers/	http://www.zedge.net/themes/1980/sony-ericsson-g700-themes/	106 x 49 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1979/sony-ericsson/sony-ericsson-g900/	http://www.zedge.net/wallpapers/1979/sony-ericsson-g900-wallpapers/	http://www.zedge.net/themes/1979/sony-ericsson-g900-themes/	106 x 49 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1978/sony-ericsson/sony-ericsson-k205/	http://www.zedge.net/wallpapers/1978/sony-ericsson-k205-wallpapers/	http://www.zedge.net/ringtones/1978/sony-ericsson-k205-ringtones/	103 x 46 x 17 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1977/sony-ericsson/sony-ericsson-k630/	http://www.zedge.net/wallpapers/1977/sony-ericsson-k630-wallpapers/	http://www.zedge.net/themes/1977/sony-ericsson-k630-themes/	103 x 47 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1976/sony-ericsson/sony-ericsson-r300-radio/	http://www.zedge.net/wallpapers/1976/sony-ericsson-r300-radio-wallpapers/	http://www.zedge.net/themes/1976/sony-ericsson-r300-radio-themes/	101 x 46 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1975/sony-ericsson/sony-ericsson-r306-radio/	http://www.zedge.net/wallpapers/1975/sony-ericsson-r306-radio-wallpapers/	http://www.zedge.net/themes/1975/sony-ericsson-r306-radio-themes/	90 x 47 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1974/sony-ericsson/sony-ericsson-t270/	http://www.zedge.net/wallpapers/1974/sony-ericsson-t270-wallpapers/	http://www.zedge.net/ringtones/1974/sony-ericsson-t270-ringtones/	100 x 45 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1973/sony-ericsson/sony-ericsson-t280/	http://www.zedge.net/wallpapers/1973/sony-ericsson-t280-wallpapers/	http://www.zedge.net/ringtones/1973/sony-ericsson-t280-ringtones/	100 x 45 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1972/sony-ericsson/sony-ericsson-t303/	http://www.zedge.net/wallpapers/1972/sony-ericsson-t303-wallpapers/	http://www.zedge.net/themes/1972/sony-ericsson-t303-themes/	83 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1971/sony-ericsson/sony-ericsson-v640/	http://www.zedge.net/wallpapers/1971/sony-ericsson-v640-wallpapers/	http://www.zedge.net/themes/1971/sony-ericsson-v640-themes/	103 x 47 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1970/sony-ericsson/sony-ericsson-xperia-x1/	http://www.zedge.net/wallpapers/1970/sony-ericsson-xperia-x1-wallpapers/	http://www.zedge.net/themes/1970/sony-ericsson-xperia-x1-themes/	110 x 52 x 17 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1969/sony-ericsson/sony-ericsson-z555/	http://www.zedge.net/wallpapers/1969/sony-ericsson-z555-wallpapers/	http://www.zedge.net/themes/1969/sony-ericsson-z555-themes/	95 x 49 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1968/sony-ericsson/sony-ericsson-z770/	http://www.zedge.net/wallpapers/1968/sony-ericsson-z770-wallpapers/	http://www.zedge.net/themes/1968/sony-ericsson-z770-themes/	93 x 48 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1967/sony-ericsson/sony-ericsson-z780/	http://www.zedge.net/wallpapers/1967/sony-ericsson-z780-wallpapers/	http://www.zedge.net/themes/1967/sony-ericsson-z780-themes/	92 x 49 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1966/sony-ericsson/sony-ericsson-w350/	http://www.zedge.net/wallpapers/1966/sony-ericsson-w350-wallpapers/	http://www.zedge.net/themes/1966/sony-ericsson-w350-themes/	104 x 43 x 10 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1965/sony-ericsson/sony-ericsson-w760/	http://www.zedge.net/wallpapers/1965/sony-ericsson-w760-wallpapers/	http://www.zedge.net/themes/1965/sony-ericsson-w760-themes/	103 x 48 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1964/sony-ericsson/sony-ericsson-w380/	http://www.zedge.net/wallpapers/1964/sony-ericsson-w380-wallpapers/	http://www.zedge.net/themes/1964/sony-ericsson-w380-themes/	92 x 49 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1963/sony-ericsson/sony-ericsson-k660/	http://www.zedge.net/wallpapers/1963/sony-ericsson-k660-wallpapers/	http://www.zedge.net/themes/1963/sony-ericsson-k660-themes/	104 x 47 x 15 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1962/sony-ericsson/sony-ericsson-w980/	http://www.zedge.net/wallpapers/1962/sony-ericsson-w980-wallpapers/	http://www.zedge.net/themes/1962/sony-ericsson-w980-themes/	92 x 46 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1961/sony-ericsson/sony-ericsson-w890/	http://www.zedge.net/wallpapers/1961/sony-ericsson-w890-wallpapers/	http://www.zedge.net/themes/1961/sony-ericsson-w890-themes/	104 x 46 x 9 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1606/sony-ericsson/sony-ericsson-z250i/	http://www.zedge.net/wallpapers/1606/sony-ericsson-z250i-wallpapers/	http://www.zedge.net/ringtones/1606/sony-ericsson-z250i-ringtones/	47 x 85 x 19 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1605/sony-ericsson/sony-ericsson-t237/	http://www.zedge.net/wallpapers/1605/sony-ericsson-t237-wallpapers/	http://www.zedge.net/ringtones/1605/sony-ericsson-t237-ringtones/	44 x 101 x 19 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1604/sony-ericsson/sony-ericsson-t226/	http://www.zedge.net/wallpapers/1604/sony-ericsson-t226-wallpapers/	http://www.zedge.net/themes/1604/sony-ericsson-t226-themes/	43 x 101 x 18 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1603/sony-ericsson/sony-ericsson-k530i/	http://www.zedge.net/wallpapers/1603/sony-ericsson-k530i-wallpapers/	http://www.zedge.net/themes/1603/sony-ericsson-k530i-themes/	46 x 102 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1465/sony-ericsson/sony-ericsson-k770/	http://www.zedge.net/wallpapers/1465/sony-ericsson-k770-wallpapers/	http://www.zedge.net/themes/1465/sony-ericsson-k770-themes/	105 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1464/sony-ericsson/sony-ericsson-z320/	http://www.zedge.net/wallpapers/1464/sony-ericsson-z320-wallpapers/	http://www.zedge.net/ringtones/1464/sony-ericsson-z320-ringtones/	87 x 47 x 20 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1463/sony-ericsson/sony-ericsson-z250/	http://www.zedge.net/wallpapers/1463/sony-ericsson-z250-wallpapers/	http://www.zedge.net/ringtones/1463/sony-ericsson-z250-ringtones/	85 x 47 x 19 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1462/sony-ericsson/sony-ericsson-w960/	http://www.zedge.net/wallpapers/1462/sony-ericsson-w960-wallpapers/	http://www.zedge.net/themes/1462/sony-ericsson-w960-themes/	109 x 55 x 16 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1461/sony-ericsson/sony-ericsson-w910/	http://www.zedge.net/wallpapers/1461/sony-ericsson-w910-wallpapers/	http://www.zedge.net/themes/1461/sony-ericsson-w910-themes/	99 x 50 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1460/sony-ericsson/sony-ericsson-t650/	http://www.zedge.net/wallpapers/1460/sony-ericsson-t650-wallpapers/	http://www.zedge.net/themes/1460/sony-ericsson-t650-themes/	104 x 46 x 12 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1459/sony-ericsson/sony-ericsson-t250/	http://www.zedge.net/wallpapers/1459/sony-ericsson-t250-wallpapers/	http://www.zedge.net/ringtones/1459/sony-ericsson-t250-ringtones/	100 x 45 x 13 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1458/sony-ericsson/sony-ericsson-s500/	http://www.zedge.net/wallpapers/1458/sony-ericsson-s500-wallpapers/	http://www.zedge.net/themes/1458/sony-ericsson-s500-themes/	99 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1457/sony-ericsson/sony-ericsson-p1/	http://www.zedge.net/wallpapers/1457/sony-ericsson-p1-wallpapers/	http://www.zedge.net/themes/1457/sony-ericsson-p1-themes/	106 x 55 x 17 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1456/sony-ericsson/sony-ericsson-k850/	http://www.zedge.net/wallpapers/1456/sony-ericsson-k850-wallpapers/	http://www.zedge.net/themes/1456/sony-ericsson-k850-themes/	102 x 48 x 17 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1455/sony-ericsson/sony-ericsson-k530/	http://www.zedge.net/wallpapers/1455/sony-ericsson-k530-wallpapers/	http://www.zedge.net/themes/1455/sony-ericsson-k530-themes/	102 x 46 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1454/sony-ericsson/sony-ericsson-z750/	http://www.zedge.net/wallpapers/1454/sony-ericsson-z750-wallpapers/	http://www.zedge.net/themes/1454/sony-ericsson-z750-themes/	97 x 49 x 20 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1453/sony-ericsson/sony-ericsson-w580/	http://www.zedge.net/wallpapers/1453/sony-ericsson-w580-wallpapers/	http://www.zedge.net/themes/1453/sony-ericsson-w580-themes/	99 x 47 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1451/sony-ericsson/sony-ericsson-w660/	http://www.zedge.net/wallpapers/1451/sony-ericsson-w660-wallpapers/	http://www.zedge.net/themes/1451/sony-ericsson-w660-themes/	102 x 46 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1341/sony-ericsson/sony-ericsson-w888/	http://www.zedge.net/wallpapers/1341/sony-ericsson-w888-wallpapers/	http://www.zedge.net/themes/1341/sony-ericsson-w888-themes/	103 x 46 x 9 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1340/sony-ericsson/sony-ericsson-w880/	http://www.zedge.net/wallpapers/1340/sony-ericsson-w880-wallpapers/	http://www.zedge.net/themes/1340/sony-ericsson-w880-themes/	103 x 46 x 9 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1339/sony-ericsson/sony-ericsson-w610/	http://www.zedge.net/wallpapers/1339/sony-ericsson-w610-wallpapers/	http://www.zedge.net/themes/1339/sony-ericsson-w610-themes/	102 x 46 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1338/sony-ericsson/sony-ericsson-k810/	http://www.zedge.net/wallpapers/1338/sony-ericsson-k810-wallpapers/	http://www.zedge.net/themes/1338/sony-ericsson-k810-themes/	104 x 46 x 17 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1337/sony-ericsson/sony-ericsson-k550im/	http://www.zedge.net/wallpapers/1337/sony-ericsson-k550im-wallpapers/	http://www.zedge.net/themes/1337/sony-ericsson-k550im-themes/	102 x 46 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1336/sony-ericsson/sony-ericsson-k550/	http://www.zedge.net/wallpapers/1336/sony-ericsson-k550-wallpapers/	http://www.zedge.net/themes/1336/sony-ericsson-k550-themes/	102 x 46 x 14 mm
Sony Ericsson	http://www.zedge.net/phone-index/1/sony-ericsson/	http://www.zedge.net/phone-index/1-1335/sony-ericsson/sony-ericsson-k220/	http://www.zedge.net/wallpapers/1335/sony-ericsson-k220-wallpapers/	http://www.zedge.net/themes/1335/sony-ericsson-k220-themes/	103 x 46 x 16 mm
